time,stationID,T,RH,PM1P0,PM2P5,PM4P0,w_speed,w_deg
1/4/2025 15:50,aa-87-13-85,18.3,38.6,3,7,11,,
1/4/2025 15:55,aa-87-13-85,18.1,39,3,7,11,2.57,310
1/4/2025 16:00,aa-87-13-85,17.9,39.4,3,14,23,,
1/4/2025 16:05,aa-87-13-85,17.8,39.9,3,7,11,,
1/4/2025 16:10,aa-87-13-85,17.7,40.3,3,10,16,,
1/4/2025 16:15,aa-87-13-85,17.6,40.7,3,8,12,,
1/4/2025 16:20,aa-87-13-85,17.5,41.1,3,6,10,2.57,310
1/4/2025 16:25,aa-87-13-85,17.4,41.3,3,7,11,2.57,310
1/4/2025 16:30,aa-87-13-85,17.3,41.6,4,9,14,,
1/4/2025 16:35,aa-87-13-85,17.2,42,8,20,30,2.57,310
1/4/2025 16:40,aa-87-13-85,17.1,42.2,2,9,15,,
1/4/2025 16:45,aa-87-13-85,16.9,42.4,3,7,11,,
1/4/2025 16:50,aa-87-13-85,16.7,43.1,1,4,7,,
1/4/2025 16:55,aa-87-13-85,16.4,43.6,3,8,14,,
1/4/2025 17:00,aa-87-13-85,16.1,44,5,9,13,,
1/4/2025 17:05,aa-87-13-85,15.9,44.5,4,13,20,2.06,320
1/4/2025 17:10,aa-87-13-85,15.7,44.5,3,7,11,2.06,320
1/4/2025 17:15,aa-87-13-85,15.4,45,4,11,17,,
1/4/2025 17:20,aa-87-13-85,15.2,45.6,5,7,8,,
1/4/2025 17:25,aa-87-13-85,15,45.7,4,16,26,,
1/4/2025 17:30,aa-87-13-85,14.8,46.5,2,5,8,1.54,310
1/4/2025 17:35,aa-87-13-85,14.7,47.4,2,6,10,,
1/4/2025 17:40,aa-87-13-85,14.7,47.8,1,6,10,1.54,310
1/4/2025 17:45,aa-87-13-85,14.7,47.9,3,4,6,,
1/4/2025 17:50,aa-87-13-85,14.6,47.9,3,4,7,,
1/4/2025 17:55,aa-87-13-85,14.5,48.7,1,4,7,,
1/4/2025 18:00,aa-87-13-85,14.5,48.8,1,4,7,,
1/4/2025 18:05,aa-87-13-85,14.5,48.9,2,10,17,2.06,280
1/4/2025 18:10,aa-87-13-85,14.5,48.5,2,5,7,,
1/4/2025 18:15,aa-87-13-85,14.5,48.5,1,5,8,2.06,280
1/4/2025 18:20,aa-87-13-85,14.4,48.6,2,7,11,,
1/4/2025 18:25,aa-87-13-85,14.3,48.4,1,4,7,,
1/4/2025 18:30,aa-87-13-85,14.2,48.5,1,4,7,2.06,280
1/4/2025 18:35,aa-87-13-85,14.1,49.4,1,6,10,,
1/4/2025 18:40,aa-87-13-85,13.9,49.7,1,3,6,2.06,280
1/4/2025 18:45,aa-87-13-85,13.7,50.7,3,5,7,,
1/4/2025 18:50,aa-87-13-85,13.7,50.6,2,6,9,,
1/4/2025 18:55,aa-87-13-85,13.5,51.1,2,9,14,,
1/4/2025 19:00,aa-87-13-85,13.5,50.8,3,4,6,,
1/4/2025 19:05,aa-87-13-85,13.3,50.9,2,4,7,2.06,290
1/4/2025 19:10,aa-87-13-85,13.2,50.8,4,8,11,,
1/4/2025 19:15,aa-87-13-85,13,50.7,1,3,5,2.06,290
1/4/2025 19:20,aa-87-13-85,13,51.7,1,4,7,,
1/4/2025 19:25,aa-87-13-85,13,51.9,1,2,3,,
1/4/2025 19:30,aa-87-13-85,13,51.9,1,6,11,,
1/4/2025 19:35,aa-87-13-85,13,52.1,2,6,10,2.06,290
1/4/2025 19:40,aa-87-13-85,13,51.3,4,13,21,,
1/4/2025 19:45,aa-87-13-85,13,51.1,2,5,7,2.06,290
1/4/2025 19:50,aa-87-13-85,12.9,51.3,2,8,13,,
1/4/2025 19:55,aa-87-13-85,13,51.5,1,4,7,,
1/4/2025 20:00,aa-87-13-85,13.1,51.2,1,2,4,,
1/4/2025 20:05,aa-87-13-85,13.3,50.8,2,9,14,1.54,210
1/4/2025 20:10,aa-87-13-85,13.4,50.3,1,3,6,,
1/4/2025 20:15,aa-87-13-85,13.4,49.8,3,9,15,,
1/4/2025 20:20,aa-87-13-85,13.4,49.9,1,7,11,1.54,210
1/4/2025 20:25,aa-87-13-85,13.3,49.8,1,4,7,,
1/4/2025 20:30,aa-87-13-85,13.2,49.6,1,3,6,1.54,210
1/4/2025 20:35,aa-87-13-85,13,49.9,2,5,8,,
1/4/2025 20:40,aa-87-13-85,12.9,50.2,1,5,8,,
1/4/2025 20:45,aa-87-13-85,12.9,50.2,3,15,25,,
1/4/2025 20:50,aa-87-13-85,12.8,50.3,1,5,8,1.54,210
1/4/2025 20:55,aa-87-13-85,12.8,50.2,2,6,10,,
1/4/2025 21:00,aa-87-13-85,12.6,50.5,2,8,14,0,0
1/4/2025 21:05,aa-87-13-85,12.6,50.5,1,4,7,,
1/4/2025 21:10,aa-87-13-85,12.6,50.4,3,5,7,,
1/4/2025 21:15,aa-87-13-85,12.6,50.3,6,13,19,0,0
1/4/2025 21:20,aa-87-13-85,12.5,50.3,3,13,21,,
1/4/2025 21:25,aa-87-13-85,12.5,50.5,2,6,11,,
1/4/2025 21:30,aa-87-13-85,12.4,50.9,2,6,10,,
1/4/2025 21:35,aa-87-13-85,12.5,50.3,3,8,11,1.54,0
1/4/2025 21:40,aa-87-13-85,12.4,50.7,4,18,30,,
1/4/2025 21:45,aa-87-13-85,12.2,50.7,2,6,9,1.54,0
1/4/2025 21:50,aa-87-13-85,12,51.2,3,8,13,,
1/4/2025 21:55,aa-87-13-85,11.9,51.9,3,11,18,1.54,0
1/4/2025 22:00,aa-87-13-85,11.8,52.2,4,11,17,,
1/4/2025 22:05,aa-87-13-85,12,51.8,8,25,39,,
1/4/2025 22:10,aa-87-13-85,12.1,51.5,2,5,8,,
1/4/2025 22:15,aa-87-13-85,12.1,51.3,2,10,17,,
1/4/2025 22:20,aa-87-13-85,12,51.2,3,6,11,0,0
1/4/2025 22:25,aa-87-13-85,12.1,51.7,3,4,7,0,0
1/4/2025 22:30,aa-87-13-85,12.3,51.2,2,8,13,,
1/4/2025 22:35,aa-87-13-85,12.3,50.9,2,9,14,,
1/4/2025 22:40,aa-87-13-85,12.3,50.7,2,7,12,,
1/4/2025 22:45,aa-87-13-85,12.2,50.8,2,4,7,0,0
1/4/2025 22:50,aa-87-13-85,12.1,51.4,2,8,13,,
1/4/2025 22:55,aa-87-13-85,12,51.8,1,4,7,,
1/4/2025 23:00,aa-87-13-85,12.2,52.1,2,9,15,0,0
1/4/2025 23:05,aa-87-13-85,12.1,51.9,2,6,9,,
1/4/2025 23:10,aa-87-13-85,12.1,52.2,2,6,10,,
1/4/2025 23:15,aa-87-13-85,12,52.4,2,7,11,0,0
1/4/2025 23:20,aa-87-13-85,12,52.7,3,9,14,,
1/4/2025 23:25,aa-87-13-85,12,52.6,4,11,17,,
1/4/2025 23:30,aa-87-13-85,11.9,52.8,1,5,8,0,0
1/4/2025 23:35,aa-87-13-85,11.9,52.6,3,13,21,,
1/4/2025 23:40,aa-87-13-85,11.9,52.9,2,10,17,0,0
1/4/2025 23:45,aa-87-13-85,12.1,52.9,2,7,12,,
1/4/2025 23:50,aa-87-13-85,12.1,53,2,5,8,,
1/4/2025 23:55,aa-87-13-85,12,53.5,3,7,11,,
1/5/2025 0:00,aa-87-13-85,12.1,53.4,3,5,8,,
1/5/2025 0:05,aa-87-13-85,12.1,53.5,2,8,14,0,0
1/5/2025 0:10,aa-87-13-85,12.1,53.7,3,8,11,,
1/5/2025 0:15,aa-87-13-85,12.2,53.9,4,13,21,0,0
1/5/2025 0:20,aa-87-13-85,12.4,53,3,7,11,,
1/5/2025 0:25,aa-87-13-85,12.5,52.3,3,7,11,,
1/5/2025 0:30,aa-87-13-85,12.3,52.8,2,8,13,,
1/5/2025 0:35,aa-87-13-85,12.3,53.2,1,7,11,0,0
1/5/2025 0:40,aa-87-13-85,12.3,53.1,4,6,8,,
1/5/2025 0:45,aa-87-13-85,12,53.8,2,9,15,0,0
1/5/2025 0:50,aa-87-13-85,11.9,54.6,2,6,11,,
1/5/2025 0:55,aa-87-13-85,12,54.7,6,19,29,,
1/5/2025 1:00,aa-87-13-85,12.1,54.4,2,11,19,0,0
1/5/2025 1:05,aa-87-13-85,12.2,54.2,1,5,8,,
1/5/2025 1:10,aa-87-13-85,12.2,54.1,2,7,11,0,0
1/5/2025 1:15,aa-87-13-85,12.3,54,3,14,23,,
1/5/2025 1:20,aa-87-13-85,12.2,54.3,4,12,18,,
1/5/2025 1:25,aa-87-13-85,12.2,54.6,4,16,26,,
1/5/2025 1:30,aa-87-13-85,12.2,54.5,2,7,11,,
1/5/2025 1:35,aa-87-13-85,12.3,54.4,2,8,13,0,0
1/5/2025 1:40,aa-87-13-85,12.2,54.7,3,12,20,,
1/5/2025 1:45,aa-87-13-85,12.3,54,1,4,7,0,0
1/5/2025 1:50,aa-87-13-85,12.2,54.5,3,12,20,,
1/5/2025 1:55,aa-87-13-85,12.3,54.4,1,6,11,,
1/5/2025 2:00,aa-87-13-85,12.2,54.4,2,8,12,,
1/5/2025 2:05,aa-87-13-85,12.2,54,1,5,8,0,0
1/5/2025 2:10,aa-87-13-85,12.1,54.2,2,10,16,,
1/5/2025 2:15,aa-87-13-85,12.1,54.5,3,4,7,,
1/5/2025 2:20,aa-87-13-85,12,54.7,4,7,11,0,0
1/5/2025 2:25,aa-87-13-85,12.1,55.2,2,6,11,,
1/5/2025 2:30,aa-87-13-85,12.2,55,2,7,11,0,0
1/5/2025 2:35,aa-87-13-85,12.3,54.3,3,4,6,,
1/5/2025 2:40,aa-87-13-85,12.1,54.4,1,4,7,,
1/5/2025 2:45,aa-87-13-85,12,54,2,9,15,,
1/5/2025 2:50,aa-87-13-85,11.9,53.6,2,5,8,0,0
1/5/2025 2:55,aa-87-13-85,11.8,54.1,3,11,18,,
1/5/2025 3:00,aa-87-13-85,11.8,54.7,3,7,11,0,0
1/5/2025 3:05,aa-87-13-85,11.7,53.4,2,6,10,,
1/5/2025 3:10,aa-87-13-85,11.6,53.2,4,7,12,0,0
1/5/2025 3:15,aa-87-13-85,11.4,54.3,4,11,17,,
1/5/2025 3:20,aa-87-13-85,11.3,54.1,4,12,20,,
1/5/2025 3:25,aa-87-13-85,11.2,54.9,5,7,11,,
1/5/2025 3:30,aa-87-13-85,11.1,55.3,5,11,18,,
1/5/2025 3:35,aa-87-13-85,11.1,55.6,5,12,18,2.06,150
1/5/2025 3:40,aa-87-13-85,11,56,8,19,28,0.24,28
1/5/2025 3:45,aa-87-13-85,11,56,4,14,22,,
1/5/2025 3:50,aa-87-13-85,11,56.2,4,7,10,,
1/5/2025 3:55,aa-87-13-85,11,56.1,9,24,36,,
1/5/2025 4:00,aa-87-13-85,11.1,56.2,3,10,17,,
1/5/2025 4:05,aa-87-13-85,11.2,56.1,3,9,14,0,0
1/5/2025 4:10,aa-87-13-85,11.3,56.5,3,6,11,,
1/5/2025 4:15,aa-87-13-85,11.5,57.1,7,9,13,,
1/5/2025 4:20,aa-87-13-85,11.8,57.1,6,14,22,0,0
1/5/2025 4:25,aa-87-13-85,12,56.7,3,10,16,0,0
1/5/2025 4:30,aa-87-13-85,12.2,56.4,6,13,19,,
1/5/2025 4:35,aa-87-13-85,12.4,55.9,6,10,16,,
1/5/2025 4:40,aa-87-13-85,12.5,55.4,6,14,20,,
1/5/2025 4:45,aa-87-13-85,12.5,55.1,2,6,9,,
1/5/2025 4:50,aa-87-13-85,12.3,55.1,2,6,11,0,0
1/5/2025 4:55,aa-87-13-85,12.2,54.4,4,8,13,,
1/5/2025 5:00,aa-87-13-85,12,53.8,3,5,9,,
1/5/2025 5:05,aa-87-13-85,11.8,53.8,4,9,15,0,0
1/5/2025 5:10,aa-87-13-85,11.8,56.1,2,7,11,,
1/5/2025 5:15,aa-87-13-85,11.9,56.5,3,11,17,,
1/5/2025 5:20,aa-87-13-85,11.8,56.4,2,7,10,0,0
1/5/2025 5:25,aa-87-13-85,11.9,56.7,2,9,15,,
1/5/2025 5:30,aa-87-13-85,12.1,56.3,2,7,12,0,0
1/5/2025 5:35,aa-87-13-85,12.2,55.6,2,6,11,,
1/5/2025 5:40,aa-87-13-85,12.1,55,3,9,14,,
1/5/2025 5:45,aa-87-13-85,12,56.2,3,6,10,,
1/5/2025 5:50,aa-87-13-85,12,56.8,1,5,8,0.45,258
1/5/2025 5:55,aa-87-13-85,12.1,56.4,2,5,8,,
1/5/2025 6:00,aa-87-13-85,12,55.7,4,13,19,,
1/5/2025 6:05,aa-87-13-85,12,55.2,2,9,14,0.45,225
1/5/2025 6:10,aa-87-13-85,12.1,54.3,5,9,15,,
1/5/2025 6:15,aa-87-13-85,12,54.2,2,7,11,,
1/5/2025 6:20,aa-87-13-85,11.8,54.6,1,4,7,0,0
1/5/2025 6:25,aa-87-13-85,11.9,54.4,1,5,8,,
1/5/2025 6:30,aa-87-13-85,11.9,54.5,1,6,11,0,0
1/5/2025 6:35,aa-87-13-85,11.9,54,1,4,7,,
1/5/2025 6:40,aa-87-13-85,11.9,53.7,2,11,18,,
1/5/2025 6:45,aa-87-13-85,11.9,53.7,1,3,6,,
1/5/2025 6:50,aa-87-13-85,11.9,53.6,3,9,14,0,0
1/5/2025 6:55,aa-87-13-85,11.9,53.4,1,5,8,,
1/5/2025 7:00,aa-87-13-85,11.9,53.5,2,8,14,,
1/5/2025 7:05,aa-87-13-85,11.8,53.3,3,6,10,0,0
1/5/2025 7:10,aa-87-13-85,11.8,53.8,2,6,11,0,0
1/5/2025 7:15,aa-87-13-85,11.9,53.6,1,4,7,,
1/5/2025 7:20,aa-87-13-85,12,53.1,1,4,7,,
1/5/2025 7:25,aa-87-13-85,11.9,53.3,2,8,13,,
1/5/2025 7:30,aa-87-13-85,11.8,53.3,3,7,11,0,0
1/5/2025 7:35,aa-87-13-85,11.9,53.6,1,7,11,,
1/5/2025 7:40,aa-87-13-85,12,53.4,2,4,7,,
1/5/2025 7:45,aa-87-13-85,12.1,53.5,2,6,9,,
1/5/2025 7:50,aa-87-13-85,12.2,53.6,1,6,9,0,0
1/5/2025 7:55,aa-87-13-85,12.4,53.5,2,7,11,,
1/5/2025 8:00,aa-87-13-85,12.7,53.2,1,4,7,,
1/5/2025 8:05,aa-87-13-85,13,53.1,1,4,7,0,0
1/5/2025 8:10,aa-87-13-85,13.5,52.3,2,3,6,,
1/5/2025 8:15,aa-87-13-85,13.9,51.6,1,3,5,,
1/5/2025 8:20,aa-87-13-85,14.5,50.5,2,7,11,0,0
1/5/2025 8:25,aa-87-13-85,15,48.8,1,2,4,0,0
1/5/2025 8:30,aa-87-13-85,15.4,47.9,2,8,12,,
1/5/2025 8:35,aa-87-13-85,15.9,47.1,1,4,7,,
1/5/2025 8:40,aa-87-13-85,16.5,47.4,1,5,8,,
1/5/2025 8:45,aa-87-13-85,17.1,47,4,8,13,,
1/5/2025 8:50,aa-87-13-85,17.7,46.8,3,6,8,0,0
1/5/2025 8:55,aa-87-13-85,18.2,45.4,3,5,8,,
1/5/2025 9:00,aa-87-13-85,18.6,43.9,1,6,11,0.45,228
1/5/2025 9:05,aa-87-13-85,18.8,41.6,1,4,7,,
1/5/2025 9:10,aa-87-13-85,19,42,2,7,11,1.34,161
1/5/2025 9:15,aa-87-13-85,19.3,40.9,1,4,7,,
1/5/2025 9:20,aa-87-13-85,19.6,41.5,2,6,10,,
1/5/2025 9:25,aa-87-13-85,20.2,41.4,3,7,11,0.45,165
1/5/2025 9:30,aa-87-13-85,20.9,40.7,2,11,18,,
1/5/2025 9:35,aa-87-13-85,21.3,37.6,2,6,10,,
1/5/2025 9:40,aa-87-13-85,21.3,37.2,1,2,4,,
1/5/2025 9:45,aa-87-13-85,21.5,37.1,1,7,11,0.89,321
1/5/2025 9:50,aa-87-13-85,21.9,36.3,2,6,10,,
1/5/2025 9:55,aa-87-13-85,22,35.1,2,8,14,,
1/5/2025 10:00,aa-87-13-85,22.4,36.7,2,7,11,,
1/5/2025 10:05,aa-87-13-85,22.9,34.3,2,6,11,0.89,14
1/5/2025 10:10,aa-87-13-85,23.2,34.4,3,6,9,,
1/5/2025 10:15,aa-87-13-85,23.6,32,2,5,7,,
1/5/2025 10:20,aa-87-13-85,23.5,31.9,3,6,9,0.89,315
1/5/2025 10:25,aa-87-13-85,23.8,32.4,5,10,16,1.79,42
1/5/2025 10:30,aa-87-13-85,24.5,32.1,3,6,8,,
1/5/2025 10:35,aa-87-13-85,25,31.7,2,8,13,,
1/5/2025 10:40,aa-87-13-85,25.3,30.6,3,7,11,,
1/5/2025 10:45,aa-87-13-85,25.6,29.4,1,4,7,1.79,113
1/5/2025 10:50,aa-87-13-85,25.7,29.6,4,7,9,,
1/5/2025 10:55,aa-87-13-85,26.1,29.6,2,9,14,,
1/5/2025 11:00,aa-87-13-85,26.5,29.2,4,10,15,2.06,0
1/5/2025 11:05,aa-87-13-85,26.8,29,3,7,11,,
1/5/2025 11:10,aa-87-13-85,27,28.6,3,7,11,1.34,42
1/5/2025 11:15,aa-87-13-85,27.4,28.4,4,10,16,,
1/5/2025 11:20,aa-87-13-85,27.9,27.3,3,7,9,,
1/5/2025 11:25,aa-87-13-85,28.2,25.9,3,12,19,,
1/5/2025 11:30,aa-87-13-85,28.3,26.2,4,7,11,,
1/5/2025 11:35,aa-87-13-85,28.5,26.4,3,8,13,1.34,45
1/5/2025 11:40,aa-87-13-85,28.9,25.4,4,12,19,,
1/5/2025 11:45,aa-87-13-85,29.1,25,3,11,17,2.57,360
1/5/2025 11:50,aa-87-13-85,29,24,3,5,9,,
1/5/2025 11:55,aa-87-13-85,28.9,22.8,1,4,7,,
1/5/2025 12:00,aa-87-13-85,28.5,22.9,1,4,7,,
1/5/2025 12:05,aa-87-13-85,28.7,22.8,2,7,11,2.57,340
1/5/2025 12:10,aa-87-13-85,28.6,22.3,1,4,7,,
1/5/2025 12:15,aa-87-13-85,28.3,23.5,2,11,17,,
1/5/2025 12:20,aa-87-13-85,28.4,22.7,1,6,10,2.57,340
1/5/2025 12:25,aa-87-13-85,28.5,22.8,3,6,8,2.57,340
1/5/2025 12:30,aa-87-13-85,28.9,22.1,3,6,9,,
1/5/2025 12:35,aa-87-13-85,28.8,21.9,2,5,8,,
1/5/2025 12:40,aa-87-13-85,28.9,22.5,2,4,7,,
1/5/2025 12:45,aa-87-13-85,29.2,21.8,1,4,7,1.34,52
1/5/2025 12:50,aa-87-13-85,29.4,21.7,2,9,14,,
1/5/2025 12:55,aa-87-13-85,29.7,21.5,1,6,11,,
1/5/2025 13:00,aa-87-13-85,30.2,20.8,1,4,7,,
1/5/2025 13:05,aa-87-13-85,30.5,20.9,3,12,20,2.06,360
1/5/2025 13:10,aa-87-13-85,30.8,20.7,2,5,8,,
1/5/2025 13:15,aa-87-13-85,31.3,20.8,3,9,14,2.06,360
1/5/2025 13:20,aa-87-13-85,31.8,19.5,1,6,10,,
1/5/2025 13:25,aa-87-13-85,31.2,19.6,3,8,13,,
1/5/2025 13:30,aa-87-13-85,30.7,20.7,2,6,9,2.06,360
1/5/2025 13:35,aa-87-13-85,30.6,19.6,1,6,9,,
1/5/2025 13:40,aa-87-13-85,30.7,19.5,2,9,14,,
1/5/2025 13:45,aa-87-13-85,31,19.8,2,10,17,,
1/5/2025 13:50,aa-87-13-85,31.1,18.9,1,4,7,2.57,20
1/5/2025 13:55,aa-87-13-85,30.6,19.1,1,7,11,,
1/5/2025 14:00,aa-87-13-85,30.6,19.3,4,17,27,2.57,10
1/5/2025 14:05,aa-87-13-85,30.5,19.5,1,6,11,,
1/5/2025 14:10,aa-87-13-85,30.5,19.2,1,4,7,,
1/5/2025 14:15,aa-87-13-85,30.6,20,1,4,7,,
1/5/2025 14:20,aa-87-13-85,30.7,19.4,1,5,8,3.6,350
1/5/2025 14:25,aa-87-13-85,30.6,19.5,1,3,6,,
1/5/2025 14:30,aa-87-13-85,30.7,20.1,1,2,3,,
1/5/2025 14:35,aa-87-13-85,31.3,19.5,4,7,9,3.6,350
1/5/2025 14:40,aa-87-13-85,31.6,18.6,1,6,10,,
1/5/2025 14:45,aa-87-13-85,31.5,19.2,1,2,4,,
1/5/2025 14:50,aa-87-13-85,29.7,21,3,5,8,4.12,340
1/5/2025 14:55,aa-87-13-85,27.7,23.3,6,10,12,3.6,350
1/5/2025 15:00,aa-87-13-85,27,24.5,2,6,10,,
1/5/2025 15:05,aa-87-13-85,28.4,23.3,1,5,8,,
1/5/2025 15:10,aa-87-13-85,29.6,21.9,2,4,7,,
1/5/2025 15:15,aa-87-13-85,30.1,21.3,3,9,15,,
1/5/2025 15:20,aa-87-13-85,29.2,22,2,9,14,3.09,350
1/5/2025 15:25,aa-87-13-85,28.5,23.1,2,6,10,,
1/5/2025 15:30,aa-87-13-85,29.5,22.1,2,7,11,3.09,350
1/5/2025 15:35,aa-87-13-85,30.2,21.5,2,6,10,,
1/5/2025 15:40,aa-87-13-85,30.4,21.3,1,3,6,,
1/5/2025 15:45,aa-87-13-85,30.1,21.1,2,4,7,,
1/5/2025 15:50,aa-87-13-85,30,21.5,1,4,7,2.06,360
1/5/2025 15:55,aa-87-13-85,30.1,21.3,2,5,8,,
1/5/2025 16:00,aa-87-13-85,29.6,21.9,1,6,10,2.06,300
1/5/2025 16:05,aa-87-13-85,29.5,22.2,2,4,7,,
1/5/2025 16:10,aa-87-13-85,29.6,22.1,1,4,7,2.06,300
1/5/2025 16:15,aa-87-13-85,29.7,22.1,3,9,14,,
1/5/2025 16:20,aa-87-13-85,29.4,22.3,5,8,11,,
1/5/2025 16:25,aa-87-13-85,28.8,22.9,2,5,7,,
1/5/2025 16:30,aa-87-13-85,27.7,23.9,4,6,7,2.06,300
1/5/2025 16:35,aa-87-13-85,26.1,25.5,2,5,7,,
1/5/2025 16:40,aa-87-13-85,24.3,27.6,2,4,7,,
1/5/2025 16:45,aa-87-13-85,22.7,29.5,1,5,8,,
1/5/2025 16:50,aa-87-13-85,21.5,31.2,3,5,6,2.06,300
1/5/2025 16:55,aa-87-13-85,20.5,32.8,1,4,7,,
1/5/2025 17:00,aa-87-13-85,19.7,34.1,2,4,7,2.06,330
1/5/2025 17:05,aa-87-13-85,19.1,36.2,1,3,5,,
1/5/2025 17:10,aa-87-13-85,18.5,38.8,1,6,11,2.06,330
1/5/2025 17:15,aa-87-13-85,17.9,40.5,3,4,6,,
1/5/2025 17:20,aa-87-13-85,17.4,42,1,7,11,,
1/5/2025 17:25,aa-87-13-85,17,43,1,3,6,,
1/5/2025 17:30,aa-87-13-85,16.8,43.7,1,4,7,2.06,330
1/5/2025 17:35,aa-87-13-85,16.4,44.7,2,6,9,,
1/5/2025 17:40,aa-87-13-85,16,45.9,1,5,7,,
1/5/2025 17:45,aa-87-13-85,15.7,46.8,2,5,9,,
1/5/2025 17:50,aa-87-13-85,15.6,47.6,2,10,17,2.06,330
1/5/2025 17:55,aa-87-13-85,15.4,48.2,5,9,11,,
1/5/2025 18:00,aa-87-13-85,15.1,48.3,2,5,8,,
1/5/2025 18:05,aa-87-13-85,14.9,49.1,2,4,7,0.89,243
1/5/2025 18:10,aa-87-13-85,14.8,49.4,2,4,7,,
1/5/2025 18:15,aa-87-13-85,14.8,50.4,2,6,10,,
1/5/2025 18:20,aa-87-13-85,14.9,50.7,1,4,7,0.89,251
1/5/2025 18:25,aa-87-13-85,15,49.9,1,5,9,0.89,270
1/5/2025 18:30,aa-87-13-85,15.1,49.8,2,8,14,,
1/5/2025 18:35,aa-87-13-85,15,49.7,2,6,10,,
1/5/2025 18:40,aa-87-13-85,14.7,50,3,8,12,,
1/5/2025 18:45,aa-87-13-85,14.5,50.3,3,7,10,,
1/5/2025 18:50,aa-87-13-85,14.3,51.2,1,4,7,0.89,225
1/5/2025 18:55,aa-87-13-85,14.3,51.4,1,4,7,,
1/5/2025 19:00,aa-87-13-85,14.3,51.6,2,8,12,,
1/5/2025 19:05,aa-87-13-85,14.4,51.5,3,3,6,0.45,215
1/5/2025 19:10,aa-87-13-85,14.5,51.3,2,4,7,,
1/5/2025 19:15,aa-87-13-85,14.6,51,2,3,6,0.89,208
1/5/2025 19:20,aa-87-13-85,14.6,50.5,1,5,8,,
1/5/2025 19:25,aa-87-13-85,14.5,50.2,1,3,6,,
1/5/2025 19:30,aa-87-13-85,14.5,50.1,1,6,10,0.89,205
1/5/2025 19:35,aa-87-13-85,14.3,50,0,2,3,,
1/5/2025 19:40,aa-87-13-85,14.3,50.6,1,6,10,,
1/5/2025 19:45,aa-87-13-85,14.2,50.6,1,5,9,,
1/5/2025 19:50,aa-87-13-85,14.2,50.8,2,7,11,0.27,360
1/5/2025 19:55,aa-87-13-85,14.2,50.9,2,7,11,,
1/5/2025 20:00,aa-87-13-85,14.3,50.8,1,2,3,,
1/5/2025 20:05,aa-87-13-85,14.3,50.7,1,2,4,0.45,158
1/5/2025 20:10,aa-87-13-85,14.1,50.4,3,5,7,0.45,180
1/5/2025 20:15,aa-87-13-85,14,51.2,1,5,8,,
1/5/2025 20:20,aa-87-13-85,14,50.6,1,4,7,,
1/5/2025 20:25,aa-87-13-85,13.9,49.5,3,8,12,,
1/5/2025 20:30,aa-87-13-85,13.7,49.5,3,12,20,0.27,360
1/5/2025 20:35,aa-87-13-85,13.5,50,2,6,9,,
1/5/2025 20:40,aa-87-13-85,13.3,50.7,2,5,8,0.79,99
1/5/2025 20:45,aa-87-13-85,13.3,51.3,2,4,7,,
1/5/2025 20:50,aa-87-13-85,13.3,51.7,2,6,11,0.79,99
1/5/2025 20:55,aa-87-13-85,13.3,51.7,1,4,7,,
1/5/2025 21:00,aa-87-13-85,13.4,52.7,2,4,7,,
1/5/2025 21:05,aa-87-13-85,13.5,52,2,4,7,,
1/5/2025 21:10,aa-87-13-85,13.5,51.9,2,7,11,,
1/5/2025 21:15,aa-87-13-85,13.6,51.2,2,6,11,0.45,342
1/5/2025 21:20,aa-87-13-85,13.6,52.7,2,6,9,,
1/5/2025 21:25,aa-87-13-85,13.8,53,2,6,11,,
1/5/2025 21:30,aa-87-13-85,13.8,51.5,2,7,11,,
1/5/2025 21:35,aa-87-13-85,13.7,51,3,8,12,0.8,132
1/5/2025 21:40,aa-87-13-85,13.6,52.2,3,7,11,,
1/5/2025 21:45,aa-87-13-85,13.7,51.8,3,9,15,0.45,180
1/5/2025 21:50,aa-87-13-85,13.6,51.2,3,7,11,,
1/5/2025 21:55,aa-87-13-85,13.5,50.8,1,6,10,0.8,132
1/5/2025 22:00,aa-87-13-85,13.3,51.2,3,13,22,,
1/5/2025 22:05,aa-87-13-85,13.1,51.7,3,6,11,,
1/5/2025 22:10,aa-87-13-85,13,51.9,3,8,12,,
1/5/2025 22:15,aa-87-13-85,12.9,51.6,3,4,7,0.8,132
1/5/2025 22:20,aa-87-13-85,12.8,52,2,8,12,,
1/5/2025 22:25,aa-87-13-85,12.7,52.4,1,4,7,,
1/5/2025 22:30,aa-87-13-85,12.6,52.2,4,7,9,,
1/5/2025 22:35,aa-87-13-85,12.6,52.4,4,7,8,0.89,172
1/5/2025 22:40,aa-87-13-85,12.7,53.4,5,5,7,0.76,105
1/5/2025 22:45,aa-87-13-85,12.7,53.1,3,6,9,,
1/5/2025 22:50,aa-87-13-85,12.6,52.2,3,6,9,,
1/5/2025 22:55,aa-87-13-85,12.5,53.4,1,6,10,,
1/5/2025 23:00,aa-87-13-85,12.7,55.6,2,11,18,,
1/5/2025 23:05,aa-87-13-85,12.9,54.8,1,4,7,0.89,172
1/5/2025 23:10,aa-87-13-85,13.1,54.9,2,4,7,,
1/5/2025 23:15,aa-87-13-85,13.2,53.1,3,5,6,,
1/5/2025 23:20,aa-87-13-85,13.2,53.4,1,5,8,0.68,112
1/5/2025 23:25,aa-87-13-85,13.3,53.2,2,4,5,,
